phase,lag,mean,p_value,ci_low,ci_high,n
3,23,0.15895190753539318,0.1126,-0.037392320751959945,0.35258976115744867,2975
3,24,0.16178544576497644,0.1122,-0.03109448976970493,0.3579979820272923,2950
3,25,0.4475154422064843,0.0,0.2508640245875999,0.6351808085021523,2925
3,26,0.4234308939322039,0.0,0.23004585199055272,0.616898580764268,2850
3,27,0.20473548677181738,0.0472,0.010521264947057846,0.3981089885255633,2750
3,28,0.09708683238495767,0.3596,-0.09676815817807012,0.2894655528083239,2675
3,29,-0.0029762097367932155,0.9796,-0.20320047880935999,0.19227061163319376,2625
3,30,-0.051928743993286564,0.6244,-0.2468916420045273,0.14351476479630168,2625
3,31,-0.17222669855499959,0.1,-0.37107691674807025,0.025425177398099255,2625
3,32,-0.2849754117278548,0.007,-0.47941116653320764,-0.0825875657431779,2625
3,33,-0.4226610012796936,0.0,-0.6211160084082484,-0.229719109603949,2625
3,34,-0.6192968613211877,0.0,-0.808224141280806,-0.4230551503382837,2600
3,35,-0.6534705267363369,0.0,-0.848295981425713,-0.45216083236426097,2575
3,36,-0.5315544451601659,0.0,-0.7308244077840843,-0.3248204040768345,2575
3,37,-0.3917853099798104,0.0006,-0.5855364634183738,-0.19395472972709946,2550
3,38,-0.29435524760593207,0.0068,-0.49362532673326,-0.09268410913091055,2500
3,39,-0.1561435451279743,0.155,-0.35528140080210424,0.04255840103837159,2450
3,40,-0.024011199546984618,0.83,-0.2362211196271459,0.18221783472038278,2400
3,41,0.19699763503197495,0.0756,-0.012695643945112151,0.4152200804268662,2350
3,42,0.21670725057284945,0.0582,-0.003656454671192424,0.43562113902495975,2325
3,43,0.14506620134138945,0.2058,-0.07062188074139072,0.3712842373126285,2275
3,44,0.039735561325777984,0.7352,-0.19700421394792272,0.26606148109487815,2200
3,45,-0.07038696573933874,0.5384,-0.2946773257015969,0.15439896612939558,2175
3,46,-0.0934642177034087,0.4272,-0.31704167379486925,0.13696674537539236,2125
3,47,-0.22480304913813468,0.06,-0.44803865558897393,0.004017076931531561,2075
3,48,-0.34501362480291464,0.005,-0.5697211138048038,-0.12667409560969936,2025
3,49,-0.2892787692039582,0.0208,-0.5131151682617585,-0.0692356574252784,1975
3,50,-0.16060542587684526,0.1928,-0.39668356949832023,0.07158088216636599,1900
3,51,0.07544904332522305,0.5428,-0.17280603947257775,0.31768636339568057,1850
3,52,0.3049057817866461,0.0164,0.055724847990669145,0.5512814738990819,1825
3,53,0.25995291860424846,0.0432,0.00987336777399247,0.5068731372708201,1800
3,54,0.08163732948567905,0.5278,-0.17375266956498203,0.3394190614969186,1775
3,55,-0.130633723172888,0.3034,-0.3934573059986447,0.12627247418018764,1725
3,56,-0.1656778191809357,0.2228,-0.4306038482515474,0.10179696623919726,1625
3,57,-0.10971398522801983,0.423,-0.37473442310353294,0.15721599566840586,1550
3,58,-0.018841481039244667,0.8922,-0.28960830865519666,0.2540311645003239,1475
3,59,0.006404927673044928,0.9632,-0.2670921077095099,0.27681801172351406,1450
3,60,-0.022576825296140482,0.8742,-0.3036610198730334,0.2562778946908138,1425
4,0,0.16237169852933167,0.0566,0.008735793494699867,0.31987899500836103,4075
4,1,0.06359446084612495,0.4538,-0.09754407559905276,0.23196537787343963,4050
4,2,0.15622881848624331,0.0626,-0.00421688583637962,0.3162611285973875,4025
4,3,0.08566863832466606,0.3092,-0.06581593498517672,0.2390992745590681,4000
4,4,0.10599006544843038,0.2058,-0.04891274569283058,0.2668137578985439,4000
4,5,0.08589517974969432,0.3134,-0.07256706919984234,0.24272452618540513,3975
4,6,-0.12539510862027695,0.1452,-0.2809036942463318,0.029871193864153864,3950
4,7,-0.1895271387305459,0.027,-0.3570641384839079,-0.025652634969936493,3925
4,8,-0.24652269571138874,0.0042,-0.41872580548129207,-0.07543594565968291,3875
4,9,-0.25219318462240015,0.0036,-0.4215980551443249,-0.08117758303373451,3825
4,10,-0.36519532841880736,0.0,-0.5383034108358324,-0.19528142048881078,3750
4,11,-0.4161958500044459,0.0,-0.580894942773901,-0.24891671657253941,3700
4,12,-0.3290883932134424,0.0002,-0.4979699603988721,-0.15777881169077393,3675
4,13,-0.1375928383352602,0.128,-0.3196632148336161,0.04345337524846918,3625
4,14,0.08604188443336556,0.3484,-0.08555310077362745,0.26009034674231124,3600
4,15,0.2710706446157375,0.0022,0.09313991989073879,0.4496123187489258,3550
4,16,0.36506124886657454,0.0,0.19060295951129663,0.5476015304825443,3525
4,17,0.21412132040761936,0.02,0.041363988002532395,0.39403907283942974,3500
4,18,0.033354125826283096,0.7222,-0.1448829038359569,0.20540379081843316,3475
4,19,0.18448443541220874,0.046,0.010237537171983313,0.3666509665222012,3450
4,20,0.3467005024473265,0.0004,0.1647311347665971,0.5293587545377952,3425
4,21,0.33534603907375743,0.0002,0.1519635423726667,0.5173844847707076,3400
4,22,0.0986574384559001,0.2944,-0.07193682574656145,0.27172681568607526,3375
4,23,-0.15361845231639545,0.1092,-0.3215821511759764,0.010811504270782295,3325
4,24,-0.2650055220667433,0.0046,-0.43480755670942817,-0.08907263037196908,3275
4,25,-0.40497341828145417,0.0,-0.5836985400811527,-0.22947319234350355,3225
4,26,-0.2766693012839642,0.0044,-0.45616461578742973,-0.10007933356051378,3200
4,27,-0.06339749644390104,0.5112,-0.2441465960180146,0.11557695867549153,3200
4,28,0.01039164073939866,0.9156,-0.17214031739428204,0.1985511824641772,3200
4,29,0.08063783269996257,0.3892,-0.10954720495946735,0.26995888693035863,3200
4,30,0.068968901024382,0.458,-0.12259089511127397,0.258038707090202,3175
4,31,-0.04490136109215484,0.6378,-0.2338025923887521,0.14700602292760953,3150
4,32,0.008866815963718664,0.9244,-0.18383108329930697,0.1981026021850448,3125
4,33,0.13365242946288758,0.1702,-0.05246143272279996,0.32284795529854166,3100
4,34,0.13088878255735725,0.1846,-0.0576237632252411,0.31920528182061,3075
4,35,0.04347141962758095,0.6566,-0.13979216141568723,0.23040560288214298,3050
4,36,-0.10259020036989525,0.2952,-0.2962359126867469,0.0929716007653952,3025
4,37,-0.0178099350842437,0.8582,-0.20095796338798733,0.1779822886543728,3025
4,38,0.33506191843436434,0.0006,0.14363322754385907,0.5285113494465267,3025
4,39,0.5578631109612818,0.0,0.35748522751864414,0.756105052505336,3000
4,40,0.481586159385707,0.0,0.27998389829379056,0.6763141593630332,2950
4,41,0.2256333390593727,0.022,0.024756005057975525,0.4288282949858657,2900
4,42,0.2908562948237261,0.0056,0.08839441118428741,0.4971755455374636,2825
4,43,0.5662963948417435,0.0,0.3659268593522049,0.7715340890383391,2725
4,44,0.5881493094018349,0.0,0.3963125831309192,0.7836907910472554,2700
4,45,0.5328543208023461,0.0,0.33544971596440476,0.72787154268817,2700
4,46,0.2333660593611693,0.0278,0.024277759391274637,0.44599181993457654,2675
4,47,0.13050132057155273,0.2026,-0.0719646823513532,0.3406696272687683,2650
4,48,0.19900887570451722,0.0614,-0.02175041318074383,0.4163271248726922,2600
4,49,0.13058034291437748,0.2206,-0.09049164795579329,0.36175748171403677,2525
4,50,0.1984494275604076,0.0722,-0.0286498849839921,0.41725702310189206,2450
4,51,-0.0375248337182983,0.73,-0.25670170110744017,0.18563956578083496,2375
4,52,-0.2189847313496084,0.0508,-0.43994242379163917,0.007159793104521566,2325
4,53,-0.36956982791337245,0.0008,-0.5873194306373335,-0.154175923393775,2300
4,54,-0.25848303453369215,0.0218,-0.4870080670018025,-0.03986528885905231,2250
4,55,-0.0474302272588049,0.6806,-0.2729652943612965,0.17771077515488645,2200
4,56,-0.026301966197532715,0.8198,-0.25831330823469334,0.204042731968933,2175
4,57,-0.05392183415170586,0.6494,-0.2792786126925278,0.18418681021744399,2175
4,58,-0.03374873797440586,0.7726,-0.2666377373243315,0.19894958043376298,2175
4,59,-0.05025117320339957,0.6656,-0.28859754291106915,0.18129708083423635,2175
4,60,0.055546486407395526,0.6332,-0.1879307381907853,0.29028655945875437,2175
5,0,-0.1503609831665819,0.037,-0.29289998275726387,-0.011826919208365917,5800
5,1,-0.07358857189993102,0.3086,-0.20852247094182935,0.0626917073578188,5750
5,2,-0.06523471440319854,0.3742,-0.20432388250445882,0.07543228847459407,5675
5,3,-0.10234398462650393,0.159,-0.24643727509719326,0.043161857413564576,5575
5,4,-0.11130568216771652,0.1408,-0.2604566458540193,0.03649713562702434,5475
5,5,-0.04211453900342079,0.5752,-0.19054689691035803,0.10289209985046224,5400
5,6,-0.025600861767768386,0.7286,-0.16563198171633994,0.12270406830237157,5325
5,7,-0.02739863558487106,0.713,-0.17194780366175905,0.12295979796728682,5225
5,8,0.017637318299180544,0.8148,-0.12887962551152937,0.1661476037400533,5125
5,9,0.11240407595783401,0.1388,-0.03417185038760873,0.2603737995768814,5025
5,10,0.2563422321289213,0.001,0.10378726523336294,0.411910968074806,5000
5,11,0.3046053262939002,0.0002,0.14217607275217053,0.4588956123937057,4925
5,12,0.2926422833341027,0.0002,0.13757380611155479,0.4462296003643885,4850
5,13,0.1753997598049797,0.0218,0.022794712958810488,0.3315695826048717,4725
5,14,0.1995268849057018,0.012,0.04166400730551993,0.35657699272889054,4625
5,15,0.3125175530538947,0.0002,0.15488020756085397,0.4690136285811392,4550
5,16,0.3381430953467754,0.0,0.17996568429360557,0.4936053866719172,4475
5,17,0.37183248332177454,0.0,0.21725436584791424,0.5252325011619416,4375
5,18,0.43710318269335596,0.0,0.26906071980815155,0.6004430515944188,4275
5,19,0.4020381639660934,0.0,0.23859179131199132,0.5704843278535764,4200
5,20,0.22179243112151334,0.007,0.0645505082112271,0.38078445860880433,4150
5,21,0.0847714375631465,0.3106,-0.0757819272142183,0.24571375513580815,4075
5,22,-0.03338582436149077,0.6884,-0.19257284234408617,0.12503619957475592,4025
5,23,-0.10148045494159262,0.2346,-0.2636029571982625,0.057501684444205545,4000
5,24,-0.12544470884892994,0.1416,-0.29201010543020245,0.038172554177085975,3975
