phase,lag,mean,p_value,ci_low,ci_high,n
4,47,-0.5691525010123581,0.0,-0.7163436639529507,-0.4161277562081646,3625
4,48,-0.5679731942487356,0.0,-0.723620605594527,-0.4141771188850013,3475
4,49,-0.5878969228565799,0.0,-0.7564476682801661,-0.4162707290276957,3350
4,50,-0.4604921533215202,0.0,-0.6344133971291761,-0.2792757417925032,3225
4,51,-0.08085555045463895,0.351,-0.2712888416494181,0.10972093615847293,3100
4,52,0.28152220304442405,0.0018,0.08913596306644153,0.4718176596492575,3025
4,53,0.5681781035033404,0.0,0.38033966497023813,0.76106176652421,2950
4,54,0.6369464435070786,0.0,0.4534663994191346,0.8252247990717554,2850
4,55,0.5762476938270877,0.0,0.3991772341007358,0.7539045151615352,2675
4,56,0.5809157491773752,0.0,0.39727481859965913,0.7624757228442682,2500
4,57,0.24634585637124923,0.011,0.06275599736224831,0.4275254613106475,2375
4,58,-0.19483757495995976,0.0544,-0.38188314163790466,-0.0026555227170882586,2275
4,59,-0.3450658853334643,0.0008,-0.5412657713932321,-0.1475247922146603,2175
4,60,-0.34452501600448093,0.0002,-0.5434866312554923,-0.14455132872898105,2125
5,0,0.19789258849872582,0.0014,0.07957274535878897,0.31727570377348047,5800
5,1,0.17477588759104312,0.0058,0.05635616786192122,0.29534926759758445,5800
5,2,0.11199984930754456,0.0808,-0.007147929908698128,0.23144274628829478,5775
5,3,-0.02860609581238369,0.6644,-0.14803608322037207,0.09317277931805577,5750
5,4,-0.15983547724777925,0.0162,-0.28046817475343244,-0.043659060258642315,5700
5,5,-0.2640921928991884,0.0,-0.38165450516902044,-0.14353890876796166,5675
5,6,-0.3507099457496913,0.0,-0.47297677152877354,-0.23196830132230273,5650
5,7,-0.3809559021871748,0.0,-0.4989832318301457,-0.2594551900889672,5600
5,8,-0.22722871666452443,0.0002,-0.34883747327174014,-0.10483764174650292,5525
5,9,-0.11061810985102224,0.0976,-0.23671040710605148,0.016201643251197002,5425
5,10,-0.0665983134468607,0.3204,-0.19072856710211766,0.06331988461441612,5325
5,11,-0.23861763342697817,0.0002,-0.36938534860881017,-0.11079093028771841,5225
5,12,-0.29560545018172113,0.0,-0.42199078130914797,-0.16518370496861332,5150
5,13,-0.2686356251910589,0.0002,-0.3948595753593541,-0.1485595662675096,5075
5,14,-0.07322531495664888,0.2882,-0.20212392095414083,0.051366958243863135,5000
5,15,0.06007022483570828,0.3758,-0.0664805516287233,0.18983452722615937,4950
5,16,0.05185492589368944,0.4558,-0.07311601669622475,0.17773664664707786,4925
5,17,-0.007221872218945128,0.9206,-0.12577480504789662,0.12295835336307938,4875
5,18,-0.05313931820060434,0.4458,-0.1723064338069604,0.0710475067202321,4800
5,19,0.09972498647256459,0.166,-0.025201042360722414,0.21970096572727416,4675
5,20,0.05465689419021081,0.4514,-0.07494780814161879,0.17868743759828778,4625
5,21,-0.11170682316487658,0.1268,-0.23566137580708701,0.014033880198294902,4525
5,22,-0.2124227874797068,0.0036,-0.3374354603971048,-0.08541237812919673,4450
5,23,-0.1806220975719862,0.0118,-0.3147866285475336,-0.05144797865903227,4450
5,24,-0.1707850447594297,0.0196,-0.3030360628524647,-0.03469429848821502,4450
5,25,-0.24564968069099777,0.0006,-0.3805578629449164,-0.10494198219168684,4400
5,26,-0.18890107769993653,0.0096,-0.32993646342360095,-0.051380354391672704,4300
