phase,lag,mean,p_value,ci_low,ci_high,n
5,43,0.3634503878430055,0.2114,-0.19562757443640627,0.9006832638269645,263
5,44,0.21400436688101654,0.4686,-0.3121682365220647,0.7367990369923638,263
5,45,0.25065835790453345,0.3908,-0.2473947260435536,0.7840987387542969,263
5,46,0.16926720672640022,0.5656,-0.3486668953491006,0.7074192698592999,263
5,47,0.22954279386298776,0.4436,-0.35019822875577283,0.8116543924800543,263
5,48,0.20551116677059755,0.4896,-0.3690038639223125,0.7925378666761115,263
5,49,0.10939291001166682,0.7106,-0.46045355029847157,0.6889268011948746,263
5,50,0.21755118811967813,0.4522,-0.3556327514725253,0.8038675387588011,263
5,51,0.2309379317164077,0.4494,-0.3475879158961365,0.8091589394817137,263
5,52,0.26757432929898883,0.3702,-0.3041842915558254,0.8535870295685379,263
5,53,0.3281972002422968,0.265,-0.24682332788839745,0.9215024652672389,263
5,54,0.04478935681752319,0.8786,-0.4931375277347519,0.5839505166229417,263
5,55,-0.29756042858314147,0.3126,-0.8092687441491347,0.2201449441565924,263
5,56,-0.4890292929729328,0.0958,-0.9849241655677891,0.0016159401644298382,263
5,57,-0.532133066602121,0.0702,-1.0179907090530482,-0.038500244590842364,263
5,58,-0.28187034398529176,0.3396,-0.7908633996086221,0.2476746383335538,263
5,59,0.10331049856823384,0.7282,-0.45703365281437014,0.6720281038855599,263
5,60,0.24585281040854035,0.413,-0.3397327244520144,0.8506652874230378,263
6,0,-0.36657669034481305,0.2076,-0.9126541425566663,0.20651898562694773,264
6,1,-0.3381395096459243,0.2618,-0.9300557962406026,0.24228455983459618,264
6,2,-0.42521605878803964,0.1464,-0.9936356933112949,0.13872767565541647,264
6,3,-0.2450099825275754,0.4088,-0.852068962218723,0.3335435969112889,264
6,4,0.008406331267393685,0.9752,-0.5877033471704836,0.6009292531529966,264
6,5,0.24071336258506437,0.406,-0.3576292678199748,0.816315698733407,264
6,6,0.37864161184476236,0.194,-0.18507848361669957,0.9457725870661726,264
6,7,0.20787765398198282,0.4752,-0.33145281011875327,0.7456597900322371,264
6,8,-0.06871618263926996,0.8238,-0.5837633712797256,0.45974905795220383,264
6,9,-0.1924583616752516,0.5142,-0.6992918966759355,0.3044453047509739,264
6,10,0.14368318658845716,0.6242,-0.3731701537809035,0.6847959686385116,264
6,11,0.1561165033401598,0.5882,-0.3820527223525555,0.7000454677708022,264
6,12,0.06987888726751858,0.8086,-0.5013482863068712,0.6249022588169042,264
6,13,-0.05208309682938802,0.8532,-0.5558906366487371,0.461980106728047,264
6,14,-0.005366766350844435,0.9836,-0.5124028556974708,0.5020441538778856,264
