phase,lag,mean,p_value,ci_low,ci_high,n
5,48,-0.041393359460746015,0.6376,-0.17100014484413442,0.0878269198554613,5100
5,49,-0.09826371736051435,0.2606,-0.22497117891278892,0.025530428703270706,5050
5,50,-0.18970929634203793,0.0288,-0.31528629848655143,-0.06197339181633155,4975
5,51,-0.1749381612618375,0.0426,-0.3016408996438024,-0.03748671837897785,4900
5,52,-0.19225330087619913,0.0242,-0.3188644538657657,-0.05741138678769116,4800
5,53,-0.17315006632998273,0.0458,-0.30449136303567376,-0.03747379044431495,4650
5,54,-0.20641863653767642,0.0186,-0.34496956974531384,-0.064905031918631,4450
5,55,-0.30022909320477953,0.0008,-0.4409321399141621,-0.16105897507716616,4300
5,56,-0.22324191413249758,0.017,-0.3700293897724637,-0.07779934096981757,4225
5,57,-0.13862490826505763,0.1406,-0.2852662602635021,0.008994728135016762,4050
5,58,-0.10066136433529364,0.2962,-0.24890661803419162,0.0471547431266177,3875
5,59,-0.05522068924026287,0.575,-0.20600148393876816,0.09321441500648117,3725
5,60,-0.1648362225197342,0.0892,-0.3120917425428594,-0.018997770086641393,3550
6,0,0.026234998934837852,0.7582,-0.09312579363596929,0.1505192798706066,6475
6,1,0.0012646562917306497,0.9888,-0.12230768381462624,0.12492085571108202,6375
6,2,0.046952951237912606,0.5692,-0.0790902440208023,0.16788009739887383,6250
6,3,0.23522029352185825,0.0014,0.11008908701967533,0.36244562633524147,6100
6,4,0.30150124900782055,0.0002,0.18095058220106208,0.42344338249957997,5925
6,5,0.2834710913459583,0.0002,0.15999022129161047,0.4075918431088846,5800
6,6,0.22307499351283824,0.0046,0.10256510435385462,0.3440616029403811,5650
6,7,0.17343213844335056,0.032,0.04519858339426187,0.3018785251945822,5500
6,8,0.11923250987196979,0.1598,-0.011517839694281972,0.2477485712859354,5375
6,9,0.20172207040156317,0.0092,0.06698709068837547,0.3339079105949803,5225
6,10,0.35702538570534803,0.0,0.2157913839125741,0.4967532693803262,5075
6,11,0.2900730546854415,0.0004,0.1474663667505678,0.43295988111548106,4950
6,12,0.14791928052476608,0.0994,0.011061582815004847,0.28702181788954645,4775
6,13,0.047861083398403385,0.6052,-0.09057620903391653,0.18589445076792374,4650
6,14,-0.06949740781195521,0.472,-0.21108335476088086,0.07436807433969804,4525
6,15,-0.11258853889518547,0.226,-0.25301097729655836,0.02548679097804874,4475
6,16,-0.011668659747383089,0.8896,-0.1491759056694123,0.1307047351965752,4450
6,17,0.19108234855769723,0.0314,0.05062613683841852,0.335648260449202,4400
6,18,0.31557311095175633,0.0004,0.17001146810554366,0.4582857841321012,4375
6,19,0.27106028061862963,0.0022,0.12558926139273818,0.4154534749929553,4325
